DATE,CUST_ID,DEVICE,P/C,製令編碼,vendor,Dut,PROCESS_ID,送修時間,STATUS,NEW針長,NOW針長,已用針長,送修時已使用TD,累積TD,總使用TD,PM TD,MTBF達成率,MTBF判定,送修原因,送修備註,維修成功率
2022/06/14,3,F100A1,JB130S19,A2101216,0,1,1,2022-06-15 04:29:55,內修(舊),12,6,6,8,3001847,3423145,500000,84.3,FAIL,共面不佳,"IQA,共面不佳",PASS
2022/06/14,5,R63318,TB2I4S5S,A2101832-R1,0,2,7,2022-06-14 17:38:59,內修(舊),12,6,6,3,2509613,2693616,500000,36.8,FAIL,共面不佳,IQA 共面不佳,PASS
2022/06/14,9,XU9016-CP1_ND2,JBG45S04,A2200485-R2,0,7,0,2022-06-14 17:55:04,內修(舊),12,11,1,6,117565,449267,500000,66.3,FAIL,Function,XU9016-CP1_ND2  Bin7,PASS
2022/06/14,1,HX8272-A,JB1J8S13,A2200076-R1,0,1,3,2022-06-14 11:52:47,內修(舊),12,11,1,2,543010,670350,500000,25.5,FAIL,針位不良,PA5260F-PI-LTB，針位不佳,PASS
2022/06/14,1,HX83192-A-PC-SOURCE,JB1E2S23,N5110-21110300-00,1,1,8,2022-06-14 08:33:41,定期PM,12,9,3,9,438147,910276,500000,94.4,PASS,"高溫測試,定期PM",PA5478C_12U-LT，PM,PASS
2022/06/14,5,R69001-1,TB1YIS01,A1401203,0,1,5,2022-06-14 09:18:11,定期PM,11,5,6,9,4329183,4781725,500000,90.5,PASS,定期PM,PM,PASS
2022/06/14,7,ILIWFE6-H,JB142S05,N5110-21100003-R1,1,1,0,2022-06-14 09:29:04,內修(舊),12,9,2,7,1695330,2061678,400000,91.6,PASS,定期PM,PM,PASS
2022/06/14,1,HX83121-A-SOURCE(CP2),VB138S04,N5010-21020034-00,1,1,2,2022-06-15 01:03:10,定期PM,11,6,5,9,2537618,3005720,500000,93.6,PASS,定期PM,"IQA,PM",PASS
2022/06/14,2,SW43414,JB164S19,UOA3C01-2108704,2,1,3,2022-06-14 14:13:16,定期PM,11,9,2,9,565863,1035214,500000,93.9,PASS,定期PM,PM,PASS
2022/06/14,7,ILIWFE6AD,JB1XMS22,N5010-21110183-R2,1,1,0,2022-06-15 01:09:12,外修(舊),11,9,2,0,1016693,1023000,400000,1.6,FAIL,OPEN,"ILIWFE6AHBB-2CP_BIN4 O/S
",FAIL
2022/06/15,4,RAA357,JB1JZS20,A2101261,0,1,11,2022-06-15 18:43:09,定期PM,11,8,4,9,2486093,2979376,500000,98.7,PASS,定期PM,光復配件回展業維修RAA357，定期PM,PASS
2022/06/15,0,NA01761_NDCAPE,JB8Q6S05,CB22040001H,3,8,0,2022-06-16 05:51:31,外修(舊),12,11,1,0,2245,7477,200000,2.6,FAIL,OPEN,"NB01761A(COF94AA)-A-C,DUT7 BIN28",FAIL
2022/06/15,1,HX8290A(4),VB405S06,N5010-21080086-00,1,4,1,2022-06-16 05:43:15,內修(舊),12,5,6,3,917790,1079587,500000,32.4,FAIL,針位不良,PA5208K-LT，針位不佳，Range:6um。,PASS
2022/06/15,0,NA01785A_NDCAPA,JB154S05,N5010-21090017-00,1,1,1,2022-06-15 09:43:55,定期PM,12,7,5,2,1711874,1834259,100000,122.4,PASS,定期PM,PM,PASS
2022/06/15,2,SW43414,JB364S01,UOA3C03-2103624,2,3,2,2022-06-15 10:20:07,內修(舊),11,8,4,6,1408236,1708473,500000,60.1,FAIL,Function,SW43414A  DUT2 BIN 44,PASS
2022/06/15,4,FFE062,JB1L6S13,A2101878-R1,0,1,2,2022-06-15 11:37:57,定期PM,12,10,2,9,1387262,1847794,500000,92.1,PASS,定期PM,PM,PASS
2022/06/15,1,HX8272-A,JB4J8S01,A2200595,0,4,0,2022-06-15 09:47:44,外修(舊),12,12,0,0,0,457,500000,0.1,FAIL,Function,"產品送修：bin76 Issue
",FAIL
2022/06/15,1,HX8290A,JB1TAS15,A2101149,0,1,4,2022-06-15 14:33:20,外修(舊),12,8,3,5,1274268,1566405,500000,58.4,FAIL,Function,"""6/15張方豪MAIL指示：bin10,22 Issue
測工指示送回MPI 陳宇翔(Ned)接手處置",PASS
2022/06/15,2,SW43413,JB3K0S05,UOA3C03-2004628,2,3,2,2022-06-15 23:46:44,外修(舊),12,5,7,0,2193125,2194254,500000,0.2,FAIL,Function,BIN38,FAIL
2022/06/15,1,HX83102-E(CP2)-TYPE3-HSIF,JB181S09,A2101709,0,1,2,2022-06-15 16:07:35,外修(舊),12,10,1,0,483564,504159,500000,4.1,FAIL,"OPEN,Short",PA5472N_PV29 Bin36 o/s固定Pin Fail,PASS
2022/06/15,1,HX8033-M,JB2JYS16,A2200335-R2,0,2,0,2022-06-15 20:37:37,內修(舊),12,6,5,1,2010281,2077599,500000,13.5,FAIL,針位不良,"PA1690U-68B,針位不佳",PASS
2022/06/15,2,SW43413,JB3K0S11,UOA3C03-2004634,2,3,2,2022-06-15 20:05:34,內修(舊),11,6,5,8,1762486,2189026,500000,85.3,FAIL,Function,SW43413_DUT2 BIN48,PASS
2022/06/15,3,F108A1,VB1AAS04,A2200043,0,1,1,2022-06-15 20:28:22,內修(舊),12,10,2,6,1125499,1442950,500000,63.5,FAIL,共面不佳,鄭秉弦mail指示移轉光復，共面大於15,PASS
2022/06/15,2,SW43413,JB3K0S08,UOA3C03-2004631,2,3,2,2022-06-16 00:37:01,內修(舊),11,6,5,7,2077459,2459916,500000,76.5,FAIL,Function,"SW43413,DUT2 BIN38",PASS
2022/06/15,1,HX8179-H10-12,VBCCES01,A2200271,0,5,0,2022-06-15 11:30:19,外修(舊),12,10,2,0,30910,31271,500000,0.1,FAIL,Short,PA1736D-20B，Dut3、7 Bin52 Short,FAIL
2022/06/16,2,SW80004,TC2QTS16,UOS0C02-2107702-R1,2,2,0,2022-06-17 04:02:26,內修(舊),11,5,6,8,2373198,2780525,500000,81.5,FAIL,燒熔針,"SW80004，熔針3pin
Pad:675.675.678，
Pad name:VGH_L、VGH_L、VGL_L",PASS
2022/06/16,1,HX5281-B,JB1Q4S14,A2100479-R1,0,1,4,2022-06-17 02:01:56,內修(舊),11,6,6,1,1310014,1393978,500000,16.8,FAIL,Function,PA6542C_Bin45,PASS
2022/06/16,0,NA01690-AT_NDC1PA,JB1P3S16,A2200531-R1,0,1,5,2022-06-16 17:17:26,定期PM,12,12,0,1,859,91873,100000,91.0,PASS,定期PM,PM,PASS
2022/06/16,1,HX83102-E(CP2)-TYPE3-HSIF,JB181S08,A2101708,0,1,2,2022-06-17 04:37:23,定期PM,12,10,2,9,465195,929104,500000,92.8,PASS,定期PM,光復配件回展業維修_定期PM,PASS
2022/06/16,0,NA01690-AT_NDC1PA,JB1P3S04,A2000363,0,1,5,2022-06-16 07:50:59,定期PM,12,5,6,2,4198556,4322446,100000,123.9,PASS,定期PM,PM,PASS
2022/06/16,1,HX8272-A,JB1J8S02,A2001294,0,1,3,2022-06-16 07:53:17,內修(舊),12,5,6,0,2571165,2593403,500000,4.5,FAIL,Function,PA5260F-PI-LTB.bin39,PASS
2022/06/16,1,HX5281-B,JB1Q4S18,A2100674,0,1,4,2022-06-16 08:20:42,內修(舊),12,5,6,1,1860289,1937637,500000,15.5,FAIL,共面不佳,共面不佳,PASS
2022/06/16,2,SW80004,TC2QTS23,UOS0C02-2107729-R1,2,2,0,2022-06-16 11:00:35,內修(舊),12,6,6,0,4076227,4083827,500000,1.5,FAIL,Function,SW80004A.Dut2 Bin4,FAIL
2022/06/16,1,HX83192-A-PC-SOURCE,JB1E2S16,N5110-21110135-00,1,1,8,2022-06-16 11:21:59,定期PM,12,11,1,9,485255,938759,500000,90.7,PASS,定期PM,PM,PASS
2022/06/16,5,R69503,TB1KRS05,A1000599,0,1,5,2022-06-16 17:08:37,內修(舊),10,7,2,3,1030621,1196692,500000,33.2,FAIL,共面不佳,IQA.共面不佳,PASS
2022/06/16,1,HX5281-B,JB1Q4S17,A2100673-R1,0,1,4,2022-06-16 19:40:48,內修(舊),12,6,5,2,1314225,1442712,500000,25.7,FAIL,針位不良,PA6542C_針位不佳,PASS
2022/06/16,1,HX83192-A-PC-SOURCE,JB1E2S03,N5110-20080252-00,1,1,8,2022-06-16 13:55:41,內修(舊),12,4,7,1,3761536,3840237,500000,15.7,FAIL,Short,PA5478D_12U-PI-LT，Bin7,PASS
2022/06/16,1,HX8290A,JB1TAS21,N5010-21090003-00,1,1,4,2022-06-16 08:31:02,內修(舊),12,6,5,2,1206863,1313413,500000,21.3,FAIL,共面不佳,IQA.共面不佳,PASS
2022/06/16,1,HX8290A,JB1TAS19,A2101163,0,1,4,2022-06-16 08:39:24,內修(舊),12,9,2,7,821379,1214401,500000,78.6,FAIL,共面不佳,IQA.共面不佳,PASS
2022/06/16,3,F100A1,JB130S13,A2101210,0,1,1,2022-06-17 00:02:48,內修(舊),12,7,5,5,2694476,2952754,500000,51.7,FAIL,共面不佳,共面不佳,PASS
2022/06/16,6,VTOS6205-2DUT-E03,VB2CHC01,MPI2100846,0,2,0,2022-06-16 17:09:40,內修(舊),11,9,3,1,249437,333327,80000,104.9,PASS,定期PM,PM,PASS
2022/06/17,0,NA02152_N4CAPD,VB6ASS01,A2101272,0,6,11,2022-06-17 16:16:14,內修(舊),12,11,1,0,703768,703961,200000,0.1,FAIL,其他,"6/17謝日豪MAIL指示送修：電子零件量測Relay15,16,17，如附件Mail所述位置",FAIL
2022/06/17,1,HX5318-A(1D),VB1CAS04,N5010-22020108-00,1,1,2,2022-06-18 03:29:55,內修(舊),12,11,1,5,67091,319996,500000,50.6,FAIL,共面不佳,HX5318-A，共面不佳,PASS
2022/06/17,3,F100A1,JB130S09,A2101180,0,1,1,2022-06-17 22:41:16,定期PM,12,6,6,9,2333993,2797917,500000,92.8,PASS,定期PM,光復調回展業維修,PASS
2022/06/17,0,NA01052A-A-B_NDCAPA,TB1FKS53,CB20120007-R1,3,1,1,2022-06-17 22:46:10,定期PM,12,8,4,3,1863307,2045611,200000,91.2,PASS,定期PM,PM,PASS
2022/06/17,1,HX83192-A-PC-SOURCE,JB1E2S25,N5110-21110367-00,1,1,8,2022-06-17 23:06:54,內修(舊),12,10,2,7,456390,830879,500000,74.9,FAIL,OPEN,Bin37(OPEN),PASS
2022/06/17,0,NA01690-AT_NDC1PA,JB1P3S05,A2001250,0,1,5,2022-06-17 21:46:02,定期PM,12,6,6,2,3724208,3834753,100000,110.6,PASS,定期PM,PM,PASS
2022/06/17,1,HX8033-M,JB2JYS15,A2200279-R2,0,2,2,2022-06-17 21:02:23,內修(舊),11,4,7,3,2567748,2730338,500000,32.5,FAIL,共面不佳,PA1690L-68D-CB，共面不佳,PASS
2022/06/17,0,NA01690-AT_NDC1PA,JB1P3S09,A2001492,0,1,5,2022-06-17 21:19:22,定期PM,12,6,5,2,2497839,2603226,100000,105.4,PASS,定期PM,PM,PASS
2022/06/17,1,HX8290A(4),VB405S07,N5010-21100207-00,1,4,1,2022-06-17 19:38:38,內修(舊),11,6,6,4,1329529,1562257,500000,46.6,FAIL,共面不佳,HX8290A，共面不佳,PASS
2022/06/17,0,NA01690-AT_NDC1PA,JB1P3S11,A2101276,0,1,5,2022-06-17 19:59:32,內修(舊),12,8,4,1,1859269,1936710,100000,77.4,FAIL,OPEN,NC01690J(COG48AA)-A-AT-N5-C_OPEN,PASS
2022/06/17,0,NA01687_NDC2PA,JB1QNS06,A2100325,0,1,18,2022-06-17 20:14:07,定期PM,11,10,1,3,505163,698841,200000,96.8,PASS,定期PM,NA01687，PM,PASS
2022/06/17,1,HX83192-A-PC-SOURCE,JB1E2S07,N5010-21040018-00,1,1,8,2022-06-17 07:34:29,內修(舊),12,5,7,5,2314275,2568074,500000,50.8,FAIL,OPEN,PA5478D_12U-LT_OPEN,PASS
2022/06/17,4,FFE062,JB1L6S15,A2200428-R1,0,1,2,2022-06-17 08:13:30,定期PM,12,11,1,9,224642,695994,500000,94.3,PASS,定期PM,PM,PASS
2022/06/17,0,NA01835A_NDCAPE,JB8VLS02,A1801594,0,8,0,2022-06-17 14:42:12,內修(舊),11,8,4,0,711335,748276,200000,18.5,FAIL,Function,NA01835B(COF94AA)-A-V-C，Dut1 Bin16,PASS
2022/06/17,3,F092A4,JB1YFS11,A1901524,0,1,0,2022-06-17 17:00:29,定期PM,11,10,1,6,454091,770859,500000,63.4,FAIL,定期PM,調卡前PM,PASS
2022/06/17,3,A149A6(8),KC8AHS03,A1801163,0,8,0,2022-06-17 17:22:29,內修(舊),12,10,3,0,2220709,2221624,500000,0.2,FAIL,其他,"6/17子超MAIL:針位量測異常建議先送駐廠對MASK調整
",FAIL
2022/06/17,3,F100A1,JB130S12,A2101209,0,1,1,2022-06-17 13:42:11,內修(舊),12,7,5,1,3150105,3232064,500000,16.4,FAIL,Short,RF100B3.C1.o/s,PASS
2022/06/17,1,HX8033-M,JB2JYS15,A2200279-R2,0,2,2,2022-06-17 21:12:27,內修(舊),11,4,7,0,2730338,2735657,500000,1.1,FAIL,共面不佳,共面不佳,FAIL
2022/06/17,4,FT8057T(HSIF),VB1BGS05,A2200380,0,1,0,2022-06-17 11:37:15,內修(舊),12,11,1,5,0,256917,500000,51.4,FAIL,其他,6/17練建邦MAIL:檢查 S_649 S_1966 是否有沾黏問題,PASS
2022/06/17,4,FFE077-CP3(HSIF),VB107S03,A2100618,0,1,4,2022-06-17 17:48:21,內修(舊),12,5,7,8,4108244,4540547,500000,86.5,FAIL,共面不佳,IQA，共面不佳,PASS
2022/06/18,0,NA01052A-A-B_NDCAPA,TB1FKS54,N5010-21060118-00,1,1,1,2022-06-18 08:45:34,定期PM,12,8,4,3,657122,847387,200000,95.1,PASS,"高溫測試,定期PM",NB01109H(COG3)-A-AT-C，PM,PASS
2022/06/18,0,NA01785A_NDCAPA,JB154S07,N5010-22040187-R1,1,1,1,2022-06-18 12:31:16,定期PM,11,11,0,2,0,119755,100000,119.8,PASS,定期PM,PM,PASS
2022/06/18,1,HX83112-F-PC1(HSIF),JB1E9S08,A2000092,0,1,1,2022-06-18 17:33:40,內修(舊),10,5,5,0,3529615,3571025,500000,8.3,FAIL,針位不良,IQA，針位不佳,PASS
2022/06/18,1,HX8290A,JB1TAS18,A2101162,0,1,4,2022-06-18 16:51:59,定期PM,12,8,4,9,1352092,1807055,500000,91.0,PASS,"低溫測試,定期PM",PA5208K-LT，PM,PASS
2022/06/18,0,NA01785A_NDCAPA,JB154S06,N5010-21090149-00,1,1,1,2022-06-18 17:09:46,定期PM,12,7,5,2,1834083,1941180,100000,107.1,PASS,定期PM,NA01785A(COG46AA)-A-AT-C，PM,PASS
2022/06/18,0,NA01761_NDCHPA,JB1PNS06,CB21060003H,3,1,2,2022-06-19 06:46:53,外修(舊),12,8,4,2,1304042,1448383,150000,96.2,PASS,定期PM,NA01761_NDCHPA，PM,PASS
2022/06/18,1,HX5281-B,JB1Q4S15,A2100480-R1,0,1,4,2022-06-18 09:57:49,內修(舊),11,5,6,1,1970431,2025284,500000,11.0,FAIL,針位不良,PA6542D，o/s過多下卡磨針上機二分法range:1um針痕上下貼無法調整且易針偏,PASS
2022/06/18,4,FUE021,JB1W8S15,A2200442,0,1,5,2022-06-18 11:40:19,內修(舊),12,11,1,4,15430,245657,500000,46.1,FAIL,針位不良,光復回展業維修，針位不佳,PASS
2022/06/18,1,HX8290A,JB1TAS17,N5010-21080063-00,1,1,4,2022-06-18 20:17:59,內修(舊),11,4,7,3,1536019,1728126,500000,38.4,FAIL,共面不佳,PA5208K-LT，共面不佳,PASS
2022/06/19,1,HX5281-B,JB1Q4S19,A2100675,0,1,4,2022-06-19 11:08:27,內修(舊),12,6,6,1,1578894,1661658,500000,16.6,FAIL,"Function,低溫測試",PA6542C，BIN50 FUNCTION,PASS
2022/06/19,13,PX9021AAC102Y3S1,TC2Q1S04,N5010-21120053-00,1,2,0,2022-06-19 14:50:13,內修(舊),12,11,1,3,0,186432,500000,37.3,FAIL,"Function,常溫測試",PX9021AG-9C-0001，DUT1 BIN14 Function,PASS
2022/06/19,2,SW80004,TC2QTS24,UOS0C02-2108711-R1,2,2,0,2022-06-20 05:46:55,內修(舊),12,5,7,5,4935414,5213158,500000,55.6,FAIL,Function,SW80004A，Dut1 Bin15,PASS
2022/06/19,2,SW80004,TC2QTS27,UOS0C02-2109703,2,2,0,2022-06-20 05:16:41,內修(舊),12,4,8,1,2499061,2597127,500000,19.6,FAIL,OPEN,SW80004A，Dut2-o/s,PASS
2022/06/19,0,NA01761_NDCAPE,JB8Q6S03,CB21050001H,3,8,0,2022-06-20 03:17:40,外修(舊),12,6,6,0,775922,797353,200000,10.7,FAIL,Function,"NA01761D(COF94AA)-A-Y-C，DUT3 BIN53
",PASS
2022/06/19,2,SW80004,TC2QTS20,UOS0C02-2107709-R1,2,2,0,2022-06-19 14:09:10,內修(舊),12,5,7,4,2979182,3217174,500000,47.6,FAIL,"高溫測試,OPEN,Short",SW80004A，Dut1 Bin2 Dut2 Bin3、搭針一組,PASS
2022/06/19,5,R69001-1,TB1YIS08,A1600981,0,1,5,2022-06-19 07:42:09,內修(舊),11,8,3,0,1386981,1414186,500000,5.4,FAIL,Function,R69001A0FNCPJDQV-P，Bin28 function,PASS
2022/06/19,2,SW43414,JB364S18,UOA3C03-2107725,2,3,2,2022-06-19 07:46:43,內修(舊),12,10,2,1,975848,1036171,500000,12.1,FAIL,Function,SW43414A，Dut1 Bin4 Function,PASS
2022/06/19,1,HX8290A,JB1TAS23,A2101802,0,1,4,2022-06-19 12:09:35,內修(舊),12,10,1,3,496883,690740,500000,38.8,FAIL,共面不佳,IQA，共面不佳,PASS
2022/06/19,0,NA01691_NDCAPB,JB2KLS16,N5010-21100085-R1,1,2,1,2022-06-19 12:26:17,定期PM,12,6,6,1,2505047,2600290,100000,95.2,PASS,"高溫測試,定期PM",NA01691G(COG48EA)-A-AT-C，PM,PASS
2022/06/19,13,PX9021AAC102Y3S1,TC2Q1S03,N5010-21100057-00,1,2,0,2022-06-19 13:42:01,定期PM,12,8,4,11,2110831,2680085,500000,113.9,PASS,"常溫測試,定期PM",PX9021AG-9C-0001，PM,PASS
2022/06/19,2,SW80004,TC2QTS33,UOS0C02-2109709,2,2,0,2022-06-19 13:55:37,定期PM,12,6,6,11,3819480,4378382,500000,111.8,PASS,"高溫測試,定期PM",SW80004A，PM,PASS
2022/06/19,2,SW80004,TC2QTS29,UOS0C02-2109705,2,2,0,2022-06-20 05:32:31,內修(舊),12,6,6,1,3725716,3779716,500000,10.8,FAIL,OPEN,SW80004A，Dut1-Bin2,PASS
2022/06/20,4,FFE077-CP3(HSIF),VB107S06,A2100621,0,1,4,2022-06-20 21:22:10,外修(舊),11,5,6,0,4999115,5003059,500000,0.8,FAIL,Function,FFE062G-TQ2+Bin76 function,FAIL
2022/06/20,1,HX83112-F-PC3(HSIF),JB2P1S10,N5110-21110248-00,1,2,0,2022-06-20 13:23:29,定期PM,12,11,1,9,38931,520887,500000,96.4,PASS,定期PM,PM,PASS
2022/06/20,1,HX8033-M,JB2JYS16,A2200335-R2,0,2,2,2022-06-21 05:49:49,內修(舊),12,6,5,2,2082941,2196943,500000,22.8,FAIL,針位不良,"PA1690L-68D-CB，針位不佳，range:2um。
",PASS
2022/06/20,3,F109A1,JB161S07,A2101829,0,1,1,2022-06-21 05:59:41,內修(舊),11,6,5,3,2368388,2525241,500000,31.4,FAIL,OPEN,光復配件回展業維修RF109A4.C0，固定pin open,PASS
2022/06/20,2,SW80004,TC2QTS14,UOS0C02-2106702,2,2,0,2022-06-20 08:40:19,內修(舊),11,6,5,7,3544271,3923276,500000,75.8,FAIL,針位不良,SW80004，針位不佳(4),PASS
2022/06/20,0,NA01785A_NDCAPA,JB154S04,N5110-21070175-00,1,1,1,2022-06-20 08:49:02,內修(舊),12,5,7,0,1945515,1976658,100000,31.1,FAIL,Short,NA01785B(COG48BA)-A-AT-C，Bin23 short,PASS
2022/06/20,0,NA01691_NDCAPB,JB2KLS17,N5010-21110290-R1,1,2,1,2022-06-20 08:56:04,定期PM,11,8,4,1,1520185,1618022,100000,97.8,PASS,定期PM,PM,PASS
2022/06/20,1,HX83192-A-PC-SOURCE,JB1E2S08,N5010-21050284-00,1,1,8,2022-06-21 01:17:12,內修(舊),12,8,4,1,1891551,1980623,500000,17.8,FAIL,針位不良,"PA5478B_12U-LT，二分法RANGE=2UM。
",PASS
2022/06/20,4,FFE077-CP3(HSIF),VB107S06,A2100621,0,1,4,2022-06-20 08:00:25,內修(舊),11,5,6,1,4914295,4999115,500000,17.0,FAIL,針位不良,FFE062G-TQ2 針位不佳,PASS
2022/06/20,1,HX5281-B,JB1Q4S17,A2100673-R1,0,1,4,2022-06-20 07:50:59,內修(舊),12,6,5,0,1442712,1460042,500000,3.5,FAIL,OPEN,PA6542C，Bin58 OPEN,PASS
2022/06/20,7,ILISRY3CA,JB1LWS14,A2000454-R2,0,1,0,2022-06-20 14:56:19,定期PM,12,7,5,9,3574887,4046617,400000,117.9,PASS,定期PM,PM,PASS
2022/06/20,7,ILIWFE6AD,JB1XMS21,N5010-20070543-00,1,1,0,2022-06-21 01:47:04,內修(舊),12,4,7,0,3302942,3335237,400000,8.1,FAIL,Function,ILIWFE6AHBB-2CP，Function Fail Bin23。,PASS
2022/06/20,0,NA02152-ODD-MPI_NDCAPA,VB1AGS03,A2101756,0,1,14,2022-06-20 21:55:44,外修(舊),11,10,1,0,717088,717580,200000,0.3,FAIL,OPEN,"NA02152D(COG48BA)-E-Y4-C，OPEN。
",FAIL
2022/06/20,0,NA01690-AT_NDC1PA,JB1P3S16,A2200531-R1,0,1,5,2022-06-21 04:15:49,外修(舊),12,11,0,0,91873,135937,100000,44.1,FAIL,Short,"NC01690I(COG46BA)-A-AT-C_BIN23 SHORT
",PASS
2022/06/20,1,HX8016,TB1CAS15,A1900505-R1,0,1,1,2022-06-20 07:34:12,內修(舊),10,7,4,1,2207517,2293429,500000,17.2,FAIL,OPEN,PA1161D-06A-LT_11U，Bin35 open,PASS
2022/06/20,0,NA02080A_V2_COP_N4C1PE,JB813S04,A2000856,0,8,1,2022-06-20 07:42:15,定期PM,11,8,3,3,2299066,2479150,200000,90.0,PASS,定期PM,PM,PASS
2022/06/20,3,F108A1,VB1AAS05,A2200334,0,1,1,2022-06-20 16:33:25,定期PM,12,11,1,9,1021686,1505077,500000,96.7,PASS,定期PM,光復配件回展業維修，PM,PASS
2022/06/20,0,NA01690-AT_NDC1PA,JB1P3S12,A2101372-R1,0,1,5,2022-06-20 17:24:13,定期PM,12,9,3,2,1321161,1433186,100000,112.0,PASS,定期PM,PM,PASS
2022/06/20,4,FAF056(HSIF),JB1G8S08,A2000408,0,1,0,2022-06-20 09:41:57,定期PM,12,5,6,9,7385180,7882286,500000,99.4,PASS,定期PM,PM,PASS
2022/06/20,0,NA01691_NDCAPB,JB2KLS18,A2101903-R2,0,2,1,2022-06-20 09:52:55,定期PM,12,10,2,1,899095,997346,100000,98.3,PASS,定期PM,PM,PASS
2022/06/20,0,NA01248_NDCAPA,JB1CES09,A2001395-R1,0,1,6,2022-06-20 12:53:04,定期PM,12,8,3,3,1198411,1384120,200000,92.9,PASS,定期PM,PM,PASS
2022/06/20,1,HX8290-B,JB1UJS03,N5110-21010019-00,1,1,9,2022-06-21 02:38:16,內修(舊),12,5,7,2,2035794,2160763,500000,25.0,FAIL,Function,PA5129LS_12U80H-LT_Bin31 function,PASS
2022/06/21,0,NB01853-AT_NDCHPI,JBCK3S02,A2001264,0,5,15,2022-06-21 21:13:10,內修(舊),12,9,3,0,54280,99584,100000,45.3,FAIL,OPEN,dut3 固定pin不過,PASS
2022/06/21,3,F108A1(8),VB8C5S02,A2200332,0,8,7,2022-06-21 23:10:27,定期PM,11,11,1,9,0,479829,500000,96.0,PASS,定期PM,光復配件回展業維修，PM,PASS
2022/06/21,3,F100A1,JB130S10,A2101181,0,1,1,2022-06-21 22:09:07,內修(舊),12,8,4,7,2552807,2929775,500000,75.4,FAIL,共面不佳,RF100B3.C3，共面不佳,PASS
2022/06/21,1,HX5287B,JB1GKS08,A2100359-R2,0,1,9,2022-06-21 15:47:23,定期PM,12,9,3,9,1860726,2343753,500000,96.6,PASS,定期PM,PM,PASS
2022/06/21,0,NA01687_NDCAPA,JB1HKS07,A2000214,0,1,10,2022-06-21 19:58:01,內修(舊),12,6,5,2,1414322,1535551,200000,60.6,FAIL,Short,Bin23 short,PASS
2022/06/21,0,NA01690-AT_NDC1PA,JB1P3S07,A2001490,0,1,5,2022-06-22 05:03:49,內修(舊),12,7,5,1,2366085,2427094,100000,61.0,FAIL,"OPEN,Short",NC01690I(COG46BA)-A-AT-C，O/S不穩/黑點。,PASS
2022/06/21,4,FT8057T(HSIF),VB1BGS04,A2200379,0,1,0,2022-06-22 03:46:06,定期PM,11,10,1,10,0,510956,500000,102.2,PASS,定期PM,光復配件回展業維修_PM,PASS
2022/06/21,4,FAF045(HSIF),JB1Y1S18,A2000017,0,1,2,2022-06-21 07:45:30,定期PM,11,8,3,10,3659883,4171266,500000,102.3,PASS,定期PM,定期PM,PASS
2022/06/21,2,SW43413,JB6K0S06,UOA3C06-2004640,2,6,0,2022-06-21 12:31:26,內修(舊),11,8,4,2,1277013,1399497,500000,24.5,FAIL,Function,SW43413  Dut1 low yield,PASS
2022/06/21,2,SW43413,JB6K0S09,UOA3C06-2007638,2,6,0,2022-06-21 12:57:48,內修(舊),11,7,4,3,1084210,1237723,500000,30.7,FAIL,Function,SW43413  Dut1 low yield,PASS
2022/06/21,0,NA01687_NDCAPA,JB1HKS08,A2000253,0,1,10,2022-06-21 15:14:47,內修(舊),12,9,3,3,1790429,1969300,200000,89.4,FAIL,定期PM,PM,PASS
2022/06/21,1,HX8298-A,TB1R8S83,A2100974-R2,0,1,4,2022-06-21 09:37:31,定期PM,12,9,2,3,1248338,1446308,200000,99.0,PASS,定期PM,PM,PASS
2022/06/21,0,NC01690_NDCHPD,JB6H1S06,A2101901-R1,0,6,0,2022-06-21 09:41:52,外修(舊),12,11,1,1,79408,153010,100000,73.6,FAIL,燒熔針,NC01690_NDCHPD，熔針1PIN PAD：Dut3_197  PIN name：AVDD,PASS
2022/06/21,4,FNZ096(HSIF),VB1BZS01,A2101260,0,1,11,2022-06-21 10:03:19,定期PM,11,7,4,11,3843555,4403405,500000,112.0,PASS,定期PM,pm,PASS
2022/06/21,0,NA01691_NDCAPB,JB2KLS14,A2100399-R2,0,2,1,2022-06-21 11:44:25,定期PM,12,4,7,2,3923704,4036333,100000,112.6,PASS,定期PM,PM,PASS
2022/06/21,0,NB0539B-A-B_TSC1PA,TA1DWS26,A2100416-R1,0,1,0,2022-06-21 12:07:23,定期PM,12,7,5,4,2202150,2427656,200000,112.8,PASS,定期PM,PM,PASS
2022/06/21,4,FFE077-CP3(HSIF),VB107S07,A2100622,0,1,4,2022-06-21 08:36:52,定期PM,11,8,3,9,3846500,4322446,500000,95.2,PASS,定期PM,PM,PASS
2022/06/21,3,F100A1,JB130S18,A2101215,0,1,1,2022-06-21 09:20:17,內修(舊),12,8,4,5,1965151,2228311,500000,52.6,FAIL,針位不良,F100A1，針位不佳,PASS
2022/06/21,1,HX82102A-LT,VB1A8S02,A2101095,0,1,9,2022-06-22 02:52:59,外修(舊),11,5,6,0,1111978,1138793,500000,5.4,FAIL,針位不良,INPUT針位不佳,PASS
2022/06/21,0,NA01687_NDCAPA,JB1HKS06,A2000095,0,1,10,2022-06-21 16:50:47,內修(舊),11,6,5,0,1689758,1713569,200000,11.9,FAIL,Function,NA01687F(COG48BA)-A-AT-C  Bin29 Function,PASS
